Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
019440,KR7019440007,세아특수강,KOSPI,,15110,2,-50,-0.33,14840,16040,14840,84793,1308098860,129492700000,8570000,STK
064820,KR7064820004,케이프,KOSDAQ,우량기업부,4145,2,-355,-7.89,4210,4380,4000,241759,999528685,129478240320,30901728,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,중견기업부,3070,2,-160,-4.95,3230,3265,3065,471805,1464939205,129461900000,42170000,KSQ
017550,KR7017550005,수산중공업,KOSPI,,2390,2,-90,-3.63,2460,2465,2385,276863,666500340,129294465385,53985163,STK
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,8900,2,-190,-2.09,9090,9090,8780,66449,591486620,129194280000,14354920,KSQ
400760,KR7400760005,NH올원리츠,KOSPI,,3070,2,-5,-0.16,3095,3095,3040,49128,150183445,128921000000,42200000,STK
003460,KR7003460003,유화증권,KOSPI,,2280,2,-55,-2.36,2310,2310,2250,14559,33210930,128714482050,56702415,STK
099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,18790,2,-580,-2.99,19300,19350,18790,25345,479692110,128630484320,6834776,KSQ
054800,KR7054800008,아이디스홀딩스,KOSDAQ,중견기업부,12250,2,-200,-1.61,12640,12650,12250,2119,26362040,128622607080,10347756,KSQ
014160,KR7014160006,대영포장,KOSPI,,1180,2,-25,-2.07,1195,1196,1148,210261,246574555,128230751467,108394549,STK
074430,KR7074430000,아미노로직스,KOSDAQ,벤처기업부,1452,2,-75,-4.91,1514,1516,1439,260357,380291248,127875884864,87826844,KSQ
041930,KR7041930009,동아화성,KOSDAQ,우량기업부,8080,2,-370,-4.38,8330,8420,8070,81571,664371600,127822000000,15800000,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,7270,2,-230,-3.07,7360,7450,7250,71321,520382450,127386363060,17546331,KSQ
061040,KR7061040002,알에프텍,KOSDAQ,중견기업부,3980,2,-135,-3.28,4050,4050,3920,56337,223885905,127233911935,32089259,KSQ
309930,KR7309930006,오하임아이엔티,KOSDAQ,중견기업부,6040,1,240,4.14,5810,6090,5700,549178,3268516960,127193344200,21269790,KSQ
010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,1704,2,-326,-16.06,1982,1995,1688,4005922,7043900387,127190560362,74511166,KSQ
060310,KR7060310000,3S,KOSDAQ,중견기업부,2625,2,-50,-1.87,2665,2785,2620,496184,1322707595,127166002040,48536642,KSQ
053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,5550,2,-520,-8.57,5980,6040,5500,729014,4099898480,127128875640,22742196,KSQ
368770,KR7368770004,파이버프로,KOSDAQ,벤처기업부,3855,2,-345,-8.21,4105,4110,3855,394213,1566782215,126981579625,32854225,KSQ
067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,10300,1,350,3.52,10020,11000,10020,126685,1337906450,126829616500,12313555,KSQ
234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,7140,2,-10,-0.14,7190,7190,6960,26420,186276520,126751250640,17752276,KSQ
063160,KR7063160006,종근당바이오,KOSPI,,23400,2,-250,-1.06,23500,23500,22650,13450,308330750,126451424100,5485962,STK
361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,4390,2,-225,-4.88,4585,4585,4300,172701,763211310,126424809765,28635291,KSQ
082660,KR7082660002,코스나인,KOSDAQ,중견기업부,1450,2,-45,-3.01,1511,1554,1440,3558870,5303964776,126119985264,86620869,KSQ
317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,15130,2,-150,-0.98,15130,15280,14690,40360,601718480,126082267230,8344293,KSQ
155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,6470,2,-170,-2.56,6590,6710,6430,284238,1863726450,125999096260,19474358,KSQ
317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,13200,2,-1040,-7.3,14230,14240,13160,205179,2768977360,125837382000,9533135,KSQ
051160,KR7051160000,지어소프트,KOSDAQ,우량기업부,8150,2,-150,-1.81,8200,8250,7930,306166,2481467580,125652371600,15474430,KSQ
140610,KR7140610007,엔솔바이오사이언스,KONEX,일반기업부,11540,2,-250,-2.12,11400,11800,11350,2584,29753000,125494364260,10827814,KNX
060230,KR7060230000,소니드,KOSDAQ,중견기업부,3640,2,-260,-6.67,3865,3890,3630,667291,2474142840,125481586500,34005850,KSQ
000230,KR7000230003,일동홀딩스,KOSPI,,10790,2,-440,-3.92,11200,11200,10610,83815,910103120,125444148000,11540400,STK
248170,KR7248170003,샘표식품,KOSPI,,27350,2,-650,-2.32,27850,27950,27150,12856,352125950,125171036400,4568286,STK
037460,KR7037460003,삼지전자,KOSDAQ,중견기업부,7670,2,-80,-1.03,7670,7740,7400,43871,334260760,124836693300,16318522,KSQ
052330,KR7052330008,코텍,KOSDAQ,벤처기업부,7980,2,-360,-4.32,8270,8300,7970,54749,441038180,124596416000,15574552,KSQ
246720,KR7246720007,아스타,KOSDAQ,중견기업부,9570,1,740,8.38,8740,9880,8640,247297,2343836360,124281044250,12986525,KSQ
307870,KR7307870006,비투엔,KOSDAQ,벤처기업부,3700,1,190,5.41,3580,3780,3455,1101164,4054129070,124168714400,33559112,KSQ
108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,12900,2,-500,-3.73,13350,13400,12900,40546,531962500,123514269030,9567333,KSQ
071200,KR7071200000,인피니트헬스케어,KOSDAQ,중견기업부,5090,2,-270,-5.04,5210,5280,5020,239635,1225060830,123446077480,24396458,KSQ
353810,KR7353810005,이지바이오,KOSDAQ,우량기업부,3595,2,-80,-2.18,3655,3665,3575,54441,196228980,123432109200,34191720,KSQ
009070,KR7009070004,KCTC,KOSPI,,4110,1,10,0.24,4020,4120,3985,54954,222966130,123300000000,30000000,STK
003547,KR7003542008,대신증권2우B,KOSPI,,12300,2,-90,-0.73,12270,12390,12240,23709,291911870,123300000000,10000000,STK
037370,KR7037370004,EG,KOSDAQ,중견기업부,14260,2,-970,-6.37,15120,15370,14250,175667,2581448180,123164600160,8624972,KSQ
234300,KR7234300002,에스트래픽,KOSDAQ,벤처기업부,4440,2,-120,-2.63,4575,4585,4425,299259,1338895135,123069121740,27532242,KSQ
159580,KR7159580000,제로투세븐,KOSDAQ,중견기업부,6210,2,-370,-5.62,6430,6430,6100,179576,1113956820,122800058680,20032636,KSQ
073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1773,2,-35,-1.94,1783,1800,1749,218477,384790611,122619865753,69237643,KSQ
046140,KR7046140000,SBS콘텐츠허브,KOSDAQ,우량기업부,5760,2,-150,-2.54,5900,5900,5650,93810,539789320,122556899050,21463555,KSQ
023450,KR7023450000,동남합성,KOSPI,,35000,2,-400,-1.13,35050,35400,35000,193,6777900,122500000000,3500000,STK
391710,KR7391710001,코닉오토메이션,KOSDAQ,중견기업부,2940,2,-95,-3.13,3035,3040,2940,168752,500377120,122434504900,41503222,KSQ
263690,KR7263690000,디알젬,KOSDAQ,우량기업부,10750,2,-40,-0.37,10790,11040,10640,22053,237781920,122429844100,11325610,KSQ
004090,KR7004090007,한국석유,KOSPI,,9640,2,-360,-3.6,9970,9970,9640,38988,379862850,122371316800,12694120,STK
311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,기술성장기업부,20800,2,-900,-4.15,21800,22300,20550,28990,617761750,122276377600,5878672,KSQ
251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,14030,2,-620,-4.23,14490,14600,13990,39526,557403220,122261542000,8695700,KSQ
072870,KR7072870009,메가스터디,KOSDAQ,중견기업부,10240,2,-80,-0.78,10320,10320,10180,16219,165712460,122070620160,11920959,KSQ
058400,KR7058400003,KNN,KOSDAQ,우량기업부,920,2,-1,-0.11,922,942,911,223495,206618391,121835342400,132429720,KSQ
003650,KR7003650009,미창석유,KOSPI,,69900,2,-500,-0.71,68700,70200,68700,1602,111395100,121255138400,1739672,STK
002700,KR7002700003,신일전자,KOSPI,,1705,2,-15,-0.87,1720,1724,1700,458651,782869564,121136023305,71047521,STK
007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,6000,2,-210,-3.38,6140,6180,5950,120812,728781350,121005033840,20033946,KSQ
255440,KR7255440000,야스,KOSDAQ,우량기업부,9260,2,-200,-2.11,9240,9460,9170,28038,258894060,120917080000,13058000,KSQ
353590,KR7353590003,오토앤,KOSDAQ,중견기업부,9390,2,-240,-2.49,9550,9620,9380,28695,270420470,120901602300,12875570,KSQ
215090,KR7215090002,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0.0,0,0,0,0,0,120843123170,80294434,KSQ
178780,KR7178780003,일월지엠엘,KOSDAQ,관리종목(소속부없음),8650,0,0,0.0,0,0,0,0,0,120790286750,13964195,KSQ
140670,KR7140670001,알에스오토메이션,KOSDAQ,벤처기업부,12960,2,-710,-5.19,13650,13650,12920,172588,2261764490,120661725800,9303140,KSQ
241770,KR7241770007,메카로,KOSDAQ,우량기업부,11890,2,-20,-0.17,11780,12630,11580,55786,666299900,120578931200,10192640,KSQ
102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,4425,2,-145,-3.17,4515,4525,4350,36595,161587080,120245547375,27174135,KSQ
112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,11890,2,-350,-2.86,12180,12330,11800,82516,993667750,120214380050,10110545,KSQ
041440,KR7041440009,현대에버다임,KOSDAQ,중견기업부,6700,2,-160,-2.33,6750,6840,6650,100741,674216860,119857665360,17915944,KSQ
106080,KR7106080005,하이소닉,KOSDAQ,중견기업부,8110,2,-80,-0.98,8400,8400,7880,64241,516224950,119853926960,14778536,KSQ
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2700,1,20,0.75,2690,2760,2675,162346,440822935,119574000000,43800000,KSQ
007280,KR7007280001,한국특강,KOSPI,,1979,1,170,9.4,1818,1995,1809,437124,847052837,119361508060,60589598,STK
005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8730,1,330,3.93,8560,8930,8350,62540,538272850,119349244800,13718304,KSQ
306620,KR7306620006,네온테크,KOSDAQ,벤처기업부,2855,2,-125,-4.19,2915,2975,2850,151778,437451090,119300916020,41713607,KSQ
017040,KR7017040007,광명전기,KOSPI,,2750,1,85,3.19,2660,2780,2600,1048752,2837699825,119178441250,43337615,STK
294140,KR7294140009,레몬,KOSDAQ,투자주의환기종목(소속부없음),3215,2,-15,-0.46,3300,3320,3150,609826,1962924625,119140000000,37000000,KSQ
004150,KR7004150009,한솔홀딩스,KOSPI,,2825,2,-10,-0.35,2835,2835,2790,123828,346828950,118674230025,42008577,STK
049080,KR7049080005,기가레인,KOSDAQ,벤처기업부,1397,2,-34,-2.38,1429,1430,1397,646260,907214304,118666919106,84883347,KSQ
002200,KR7002200004,한국수출포장,KOSPI,,2945,2,-10,-0.34,2955,2965,2870,14161,41535985,118600000000,40000000,STK
217190,KR7217190008,제너셈,KOSDAQ,벤처기업부,13550,2,-60,-0.44,13980,14070,13210,51517,695480600,118383849000,8769174,KSQ
086710,KR7086710001,선진뷰티사이언스,KOSDAQ,중견기업부,9710,2,-440,-4.33,10150,10190,9370,375109,3637519520,118371816000,12203280,KSQ
039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,4400,2,-190,-4.14,4415,4515,4400,165712,735551915,118221635070,26807627,KSQ
408920,KR7408920007,메쎄이상,KOSDAQ,중견기업부,2720,2,-130,-4.56,2780,2825,2655,47598,129331925,118147300350,42652455,KSQ
333430,KR7333430007,일승,KOSDAQ,중견기업부,3840,2,-180,-4.48,4100,4105,3840,336058,1322725920,118144342215,30726747,KSQ
068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,4260,2,-145,-3.29,4295,4350,4225,219735,937256960,117976763760,27694076,KSQ
288620,KR7288620008,에스퓨얼셀,KOSDAQ,벤처기업부,16840,2,-480,-2.77,17110,17120,16630,26092,439643340,117531681440,6979316,KSQ
065450,KR7065450009,빅텍,KOSDAQ,벤처기업부,4075,2,-90,-2.16,4150,4165,4045,149146,609069685,117476480000,28652800,KSQ
217500,KR7217500008,러셀,KOSDAQ,벤처기업부,3690,2,-195,-5.02,3850,3850,3665,329037,1227109600,117386280000,31812000,KSQ
053280,KR7053280004,예스24,KOSDAQ,우량기업부,4695,2,-155,-3.2,4845,4845,4675,46639,220088615,117375000000,25000000,KSQ
047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,5400,0,0,0.0,0,0,0,0,0,117248590800,21712702,KSQ
361390,KR7361390008,제노코,KOSDAQ,기술성장기업부,15670,2,-500,-3.09,15730,16010,15370,39959,622690350,117237332070,7500789,KSQ
396300,KR7396300006,세아메카닉스,KOSDAQ,벤처기업부,4405,2,-215,-4.65,4605,4645,4400,236262,1056553730,117216037500,26489500,KSQ
023000,KR7023000003,삼원강재,KOSPI,,2920,2,-155,-5.04,3075,3075,2920,150940,447036030,117200000000,40000000,STK
009470,KR7009470006,삼화전기,KOSPI,,17510,2,-870,-4.73,18330,18370,17500,57636,1024819200,116601646600,6613820,STK
027580,KR7027580000,상보,KOSDAQ,중견기업부,1980,1,162,8.91,1805,2065,1805,15066177,29802770015,116409575793,59181279,KSQ
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,10560,2,-1270,-10.74,11750,11770,10550,573194,6299273050,116376297000,10999650,KSQ
267290,KR7267290005,경동도시가스,KOSPI,,19740,2,-360,-1.79,19850,19940,19460,10983,216359390,116375314440,5895406,STK
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,2985,2,-115,-3.71,3035,3060,2950,588612,1759637855,116273601700,39215380,KSQ
308170,KR7308170000,씨티알모빌리티,KOSPI,,13490,2,-350,-2.53,13550,13900,13410,18703,252652050,116148900000,8610000,STK
304840,KR7304840002,피플바이오,KOSDAQ,기술성장기업부,9280,2,-240,-2.52,9700,9700,9250,92920,868592860,116026791360,12502887,KSQ
302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,18690,1,90,0.48,18480,19490,18310,47090,897936920,115689390080,6127616,KSQ
016740,KR7016740003,두올,KOSPI,,3475,2,-205,-5.57,3810,3810,3455,504381,1814922200,115568046600,33066680,STK
271830,KR7271830002,팸텍,KOSDAQ,벤처기업부,4015,2,-280,-6.52,4200,4200,3955,216889,879133125,115322226690,28722846,KSQ
236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,6760,2,-160,-2.31,6830,6870,6600,298321,2012984500,115093388280,16975426,KSQ
232680,KR7232680009,라온테크,KOSDAQ,기술성장기업부,9190,2,-340,-3.57,9490,9520,9180,90185,836398650,114913910460,12504234,KSQ
009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,18250,1,50,0.27,18040,18540,17850,24342,441848030,114660000000,6370000,KSQ
253840,KR7253840003,수젠텍,KOSDAQ,우량기업부,7010,2,-220,-3.04,7140,7220,6980,70532,496454040,114595285000,16370755,KSQ
066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,2915,1,10,0.34,2930,2965,2860,156372,455299660,114484194720,39073104,KSQ
254120,KR7254120009,자비스,KOSDAQ,기술성장기업부,3750,2,-270,-6.72,4070,4075,3695,1229875,4692832655,114344662500,30491910,KSQ
308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,5950,2,-120,-1.98,6070,6070,5850,45178,267342040,114311123400,19083660,KSQ
389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,10440,1,110,1.06,10470,10840,10290,82761,869694600,114282051650,10999235,KSQ
293580,KR7293580007,나우IB,KOSDAQ,중견기업부,1189,1,30,2.59,1166,1225,1124,1013462,1210499004,114062070000,95770000,KSQ
099440,KR7099440000,스맥,KOSDAQ,중견기업부,2930,1,125,4.46,2780,2930,2650,3520905,9819166495,113977716000,39167600,KSQ
105550,KR7105550008,트루윈,KOSDAQ,중견기업부,2580,2,-140,-5.15,2725,2760,2515,751274,1961585845,113973964220,44347846,KSQ
288330,KR7288330004,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,5650,2,-930,-14.13,6510,6510,5510,448983,2612249920,113749782300,20061690,KSQ
049520,KR7049520000,유아이엘,KOSDAQ,중견기업부,5250,1,40,0.77,5210,5270,5050,116776,604970800,113717365920,21784936,KSQ
264660,KR7264660002,씨앤지하이테크,KOSDAQ,우량기업부,13300,2,-180,-1.34,13400,13400,13210,12793,169693440,113716443180,8556542,KSQ
001750,KR7001750009,한양증권,KOSPI,,8920,1,40,0.45,9090,9090,8870,33404,297003700,113665808620,12728534,STK
005710,KR7005710009,대원산업,KOSDAQ,우량기업부,5670,2,-150,-2.58,5840,5870,5660,47440,271979610,113613192000,20037600,KSQ
950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),5930,2,-260,-4.2,6130,6130,5860,47097,280026140,113433712700,19226053,KSQ
376180,KR7376180006,피코그램,KOSDAQ,벤처기업부,6160,2,-460,-6.95,6550,6570,6060,332837,2073988890,113263676700,18416858,KSQ
265560,KR7265560003,영화테크,KOSDAQ,벤처기업부,10590,2,-310,-2.84,10750,10970,10580,34527,370808290,113102104400,10690180,KSQ
086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,7060,2,-250,-3.42,7200,7310,7040,101056,719683830,112824806290,15958247,KSQ
284620,KR7284620002,카이노스메드,KOSDAQ,기술성장기업부,4035,2,-155,-3.7,4185,4185,3965,46923,189453205,112666867860,27922396,KSQ
356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,4170,2,-255,-5.76,4380,4555,4085,1392282,6001760215,112616412750,27136485,KSQ
066670,KR7066670001,디스플레이텍,KOSDAQ,우량기업부,6020,2,-240,-3.83,6200,6250,6000,108988,660314150,112525346360,18691918,KSQ
024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,5350,1,150,2.88,5510,5690,5280,1981432,10984807200,112514421120,20682798,KSQ
000440,KR7000440008,중앙에너비스,KOSDAQ,우량기업부,18050,2,-830,-4.4,18500,18530,18050,26437,480370780,112461967800,6227130,KSQ
127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,9860,2,-700,-6.63,10250,10560,9860,49299,494309530,112412034480,11366232,KSQ
195990,KR7195990007,에이비프로바이오,KOSDAQ,중견기업부,403,3,0,0.0,400,412,383,732540,290676208,112302337005,277289721,KSQ
321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,3945,1,265,7.2,3630,4215,3585,8014889,32199140540,112063533900,28192084,KSQ
256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1930,3,0,0.0,1931,1932,1890,33731,64782186,111934348960,57997072,KSQ
000300,KR7000300004,대유플러스,KOSPI,,884,2,-34,-3.7,906,906,883,931083,828853506,111817879995,126347887,STK
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,14830,2,-350,-2.31,15100,15390,14830,4909,73702850,111675000000,7500000,KSQ
347000,KR7347000002,센코,KOSDAQ,기술성장기업부,3375,2,-35,-1.03,3370,3435,3310,385958,1294706260,111391794000,33004976,KSQ
011150,KR7011150000,CJ씨푸드,KOSPI,,3075,2,-50,-1.6,3125,3130,2980,160695,489246960,111385396300,35930773,STK
034590,KR7034590000,인천도시가스,KOSPI,,25550,2,-150,-0.58,25500,25700,25450,550,14038500,111337489300,4374754,STK
305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,7100,2,-90,-1.25,7140,7140,6950,76367,536351670,111333047680,15636664,KSQ
040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,7080,2,-50,-0.7,7130,7130,7080,22095,156666530,111310619200,15677552,KSQ
035610,KR7035610005,솔본,KOSDAQ,중견기업부,4065,2,-95,-2.28,4055,4125,4045,62776,255216900,111024747820,27345997,KSQ
085670,KR7085670008,뉴프렉스,KOSDAQ,중견기업부,4530,2,-275,-5.72,4715,4790,4505,300497,1379699060,111006454940,24450761,KSQ
129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,8080,2,-310,-3.69,8390,8390,8060,106139,860082330,110817628240,13715053,KSQ
053260,KR7053260006,금강철강,KOSDAQ,우량기업부,5850,2,-160,-2.66,6130,6130,5850,16323,96251820,110260800000,18720000,KSQ
141000,KR7141000000,비아트론,KOSDAQ,우량기업부,9070,2,-390,-4.12,9440,9440,9070,63761,583901350,110243861000,12114710,KSQ
000520,KR7000520007,삼일제약,KOSPI,,7290,2,-330,-4.33,7450,7530,7250,109315,800255440,110027729430,15092967,STK
417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,17130,2,-530,-3.0,17350,17560,17130,16480,284080880,109895306000,6396700,KSQ
290720,KR7290720002,푸드나무,KOSDAQ,중견기업부,8290,1,170,2.09,8070,8290,8000,23977,196119190,109771045020,13403058,KSQ
222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,5270,2,-140,-2.59,5220,5480,4990,135447,700427920,109740960000,20628000,KSQ
355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,2980,2,-180,-5.7,3160,3160,2965,838260,2540888660,109636742930,36667807,KSQ
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,11100,2,-380,-3.31,11360,11440,11080,134802,1509616250,109245796550,9833105,KSQ
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,10960,2,-520,-4.53,11450,11450,10930,93598,1033855510,109062000000,9960000,KSQ
002600,KR7002600005,조흥,KOSPI,,181200,2,-7100,-3.77,189600,189600,181100,136,25293900,108780000000,600000,STK
215100,KR7215100009,로보로보,KOSDAQ,벤처기업부,5330,2,-430,-7.47,5650,5700,5300,640259,3460439140,108660744360,20348454,KSQ
304360,KR7304360001,에스바이오메딕스,KOSDAQ,기술성장기업부,9920,2,-420,-4.06,10160,10270,9570,170747,1685915650,108658631120,11295076,KSQ
050110,KR7050110006,캠시스,KOSDAQ,중견기업부,1460,2,-51,-3.38,1500,1505,1445,497079,728457585,108447629342,73824118,KSQ
352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,8870,2,-180,-1.99,9050,9050,8730,22169,196636540,108399888630,12166093,KSQ
073010,KR7073010001,케이에스피,KOSDAQ,중견기업부,2990,2,-85,-2.76,3005,3065,2970,235768,707025825,108395809715,36192257,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5830,2,-140,-2.35,5960,5970,5800,55273,323065120,108252000000,18600000,KSQ
067830,KR7067830000,세이브존I&C,KOSPI,,2630,2,-30,-1.13,2675,2675,2600,56953,148922410,107937553850,41040895,STK
065530,KR7065530008,와이어블,KOSDAQ,중견기업부,2050,2,-50,-2.38,2105,2105,2000,225823,459388565,107834400000,52860000,KSQ
407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,8800,2,-540,-5.78,9310,9310,8800,392234,3525143880,107753980350,12175591,KSQ
021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,5020,2,-90,-1.76,5110,5140,4920,13283,66570065,107642000000,21400000,KSQ
093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,5550,2,-220,-3.81,5670,5710,5500,48024,267723600,107545478950,19238905,KSQ
049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,11510,2,-240,-2.04,11800,11800,11390,4433,50855090,107536000000,9400000,KSQ
019010,KR7019010008,베뉴지,KOSDAQ,중견기업부,2230,2,-35,-1.55,2210,2265,2200,47158,104533505,107486000000,48200000,KSQ
406820,KR7406820001,뷰티스킨,KOSDAQ,중견기업부,30350,2,-1250,-3.96,33100,33100,30150,218682,6843530600,107434816000,3534040,KSQ
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,8050,2,-250,-3.01,8300,8300,7780,11510,92061590,107314526000,13364200,STK
019590,KR7019590009,엠벤처투자,KOSDAQ,중견기업부,980,3,0,0.0,983,991,963,216417,210562375,107308938660,109498917,KSQ
170030,KR7170030001,현대공업,KOSDAQ,우량기업부,6960,2,-470,-6.33,7390,7390,6960,241903,1708411020,106919800000,15340000,KSQ
160600,KR7160600003,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,106895911200,34482552,KSQ
008970,KR7008970006,동양철관,KOSPI,,899,2,-19,-2.07,906,916,895,282436,254194264,106877875710,118885290,STK
285800,KR7285800009,진영,KOSDAQ,벤처기업부,6250,2,-350,-5.3,6380,6600,6190,1680804,10727132550,106738756800,17105570,KSQ
340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,10240,2,-180,-1.73,10500,10750,10010,141685,1468081120,106582968300,10347861,KSQ
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,20300,2,-2050,-9.17,22350,23850,20300,999358,22305918850,106463542400,5081792,KSQ
950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4415,2,-20,-0.45,4435,4460,4325,2983,13148925,106432489500,24052540,KSQ
274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,13610,3,0,0.0,13830,14620,13330,4637741,65309600210,106349633600,7819826,KSQ
321370,KR7321370009,센서뷰,KOSDAQ,기술성장기업부,4100,2,-175,-4.09,4200,4345,4095,540173,2261989160,106345431000,25937910,KSQ
011320,KR7011320009,유니크,KOSDAQ,중견기업부,5480,2,-40,-0.72,5440,5540,5300,55377,300878840,106263822500,19320695,KSQ
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,3910,2,-125,-3.1,3975,3995,3870,241134,945871775,106245134200,27068824,KSQ
405000,KR7405000001,플라즈맵,KOSDAQ,기술성장기업부,5500,2,-370,-6.3,5800,5840,5430,337556,1879366330,106007242000,19274044,KSQ
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1496,2,-51,-3.3,1540,1547,1486,333906,502712010,106006885500,70671257,KSQ
276040,KR7276040003,스코넥,KOSDAQ,기술성장기업부,8440,2,-560,-6.22,8750,8940,8410,105636,908784830,105959760560,12554474,KSQ
080580,KR7080580004,오킨스전자,KOSDAQ,우량기업부,5960,2,-190,-3.09,5960,6190,5930,161496,976597450,105898995020,17679298,KSQ
002460,KR7002460004,화성산업,KOSPI,,10480,2,-20,-0.19,10500,10700,10350,42926,450628700,105864500000,10150000,STK
128660,KR7128660008,피제이메탈,KOSDAQ,중견기업부,4255,1,205,5.06,3915,4395,3915,834221,3524090525,105538335095,24803369,KSQ
234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,1939,2,-81,-4.01,1995,2005,1930,170932,333746036,105427841120,54344248,KSQ
263860,KR7263860009,지니언스,KOSDAQ,벤처기업부,11110,2,-460,-3.98,11570,11660,11110,34818,393269290,105401736000,9444600,KSQ
306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,10640,2,-210,-1.94,10730,10830,10450,22434,237111240,105367043040,9865828,KSQ
096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,645,2,-2,-0.31,626,655,621,1950766,1238080081,105298328787,163761009,KSQ
033170,KR7033170002,시그네틱스,KOSDAQ,중견기업부,1225,2,-50,-3.92,1271,1273,1225,596961,739609395,105274375732,85728319,KSQ
089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,14010,2,-1290,-8.43,15490,15490,13890,258576,3712961680,105139949400,7456734,KSQ
053450,KR7053450003,세코닉스,KOSDAQ,중견기업부,7100,2,-160,-2.2,7270,7280,7040,124002,880795110,105028901300,14792803,KSQ
052420,KR7052420007,오성첨단소재,KOSDAQ,중견기업부,1430,2,-25,-1.72,1440,1485,1425,234486,340691768,104801676980,73287886,KSQ
264900,KR7264900002,크라운제과,KOSPI,,8360,2,-110,-1.3,8540,8610,8320,32660,276420620,104699386000,12523850,STK
013990,KR7013990007,아가방컴퍼니,KOSDAQ,우량기업부,3160,2,-100,-3.07,3210,3245,3105,287554,910142835,104417926800,32887536,KSQ
